Medicine_ID,Counterfeit_Weight,DistArea_ID,Active_Since,Medicine_MRP,Medicine_Type,SidEffect_Level,Availability_rating,Area_Type,Area_City_Type,Area_dist_level,Counterfeit_Sales
KQH57,,Area027,1983,264.1698,Antiseptics,mild,0.10670568,CityLimits,Tier 3,Medium,3410.7074
QBS73,13.45,Area035,2002,263.704,MuscleRelaxants,mild,0.07764846,DownTown,Tier 2,Small,4920.076
RDB13,,Area019,1983,195.7266,Cardiac,mild,0.310312685,MidTownResidential,Tier 1,Small,481.8532
KJW36,,Area019,1983,160.0708,Mstablizers,mild,0.0616378879999999,MidTownResidential,Tier 1,Small,263.4708
YUP11,17.5,Area013,1985,164.9972,Analgesics,mild,0.032362306,DownTown,Tier 3,High,1826.7692
COH93,16.65,Area045,2000,75.5168,OralContraceptives,mild,0.026840784,DownTown,Tier 2,Unknown,1071.752
VZP56,12.4,Area046,1995,129.4124,Antiseptics,mild,0.013,DownTown,Tier 1,Small,1416.6364
OZE92,17.55,Area018,2007,100.5804,Cardiac,mild,0.013,Industrial,Tier 3,Medium,1766.8472
KFJ98,15.15,Area046,1995,127.7492,Statins,mild,0.047570357,DownTown,Tier 1,Small,3356.7776
XAG14,10.8,Area018,2007,196.0898,Antifungal,critical,0.061883854,Industrial,Tier 3,Medium,2732.2572
GHH13,20.15,Area045,2000,51.348,Hreplacements,mild,0.052723999,DownTown,Tier 2,Unknown,1031.804
GKR83,16.8,Area018,2007,188.7028,Antibiotics,critical,0.139199917,Industrial,Tier 3,Medium,1352.7196
OYJ39,20.15,Area017,2005,139.5626,Tranquilizers,mild,0.02919866,DownTown,Tier 2,Unknown,3260.9024
UCV73,7.705,Area035,2002,138.4678,Hreplacements,mild,0.149275173,DownTown,Tier 2,Small,1130.3424
YEY91,18.05,Area013,1985,165.463,Hreplacements,mild,0.117768536,DownTown,Tier 3,High,3085.797
RRH53,12.9,Area018,2007,251.1222,Antipyretics,critical,0.1576040709999999,Industrial,Tier 3,Medium,3698.333
JTU15,8.57,Area049,1997,122.2518,Analgesics,mild,0.084188446,DownTown,Tier 1,Medium,1251.518
KOF27,21.55,Area035,2002,203.9162,Antipyretics,critical,0.027790559,DownTown,Tier 2,Small,3961.324
BNU14,8.85,Area045,2000,133.7072,Antibiotics,critical,0.044007381,DownTown,Tier 2,Unknown,2195.6224
ZJZ12,8.22,Area045,2000,70.8852,Antipyretics,mild,0.051532062,DownTown,Tier 2,Unknown,1427.2892
IXI10,7.24,Area046,1995,197.0556,Antacids,critical,0.042372367,DownTown,Tier 1,Small,4055.8676
YLU79,11.1,Area046,1995,60.1008,Mstablizers,critical,0.15361104,DownTown,Tier 1,Small,922.6128
EUI92,12.195,Area045,2000,134.47299999999998,Antipyretics,critical,0.022641375,DownTown,Tier 2,Unknown,1714.249
POR18,11.6,Area035,2002,188.737,Mstablizers,mild,0.091728915,DownTown,Tier 2,Small,2935.992
GVZ23,9.8,Area045,2000,60.6324,Cardiac,mild,0.1110832309999999,DownTown,Tier 2,Unknown,788.1212
XQU10,21.05,Area049,1997,223.8902,Hreplacements,mild,0.0469425459999999,DownTown,Tier 1,Medium,4573.1942
QGB28,7.78,Area046,1995,157.2076,Hreplacements,mild,0.0468998979999999,DownTown,Tier 1,Small,3069.152
PXU66,21.5,Area045,2000,71.65100000000001,Antiseptics,mild,0.079065799,DownTown,Tier 2,Unknown,1314.769
FMO17,7.825,Area046,1995,94.9882,Antiseptics,mild,0.103295708,DownTown,Tier 1,Small,714.2174
YSQ17,7.08,Area010,1996,272.6568,Hreplacements,critical,0.137110349,MidTownResidential,Tier 3,Unknown,903.9704
EVE11,6.395,Area045,2000,151.9838,Hreplacements,critical,0.1427663009999999,DownTown,Tier 2,Unknown,3344.1274
WWX99,20.0,Area035,2002,239.501,OralContraceptives,critical,0.013,DownTown,Tier 2,Small,3328.8140000000003
AHF89,13.8,Area045,2000,109.1384,Tranquilizers,mild,0.031887088,DownTown,Tier 2,Unknown,1393.9992
FPL12,11.195,Area018,2007,270.5278,OralContraceptives,critical,0.061860587,Industrial,Tier 3,Medium,4278.2448
LEE78,13.4,Area013,1985,118.728,Antibiotics,mild,0.16125809,DownTown,Tier 3,High,1391.336
UYH58,11.695,Area013,1985,169.7604,Antiviral,mild,0.044199028,DownTown,Tier 3,High,429.9208
GMM11,12.3,Area035,2002,250.7512,Antibiotics,critical,0.070047756,DownTown,Tier 2,Small,7141.1848
MSX11,12.8,Area046,1995,142.1626,Tranquilizers,mild,0.030642229,DownTown,Tier 1,Small,2998.5772
APS97,7.335,Area017,2005,194.724,Mstablizers,critical,0.079155883,DownTown,Tier 2,Unknown,4773.6
WKS47,,Area027,1983,50.0138,Antipyretics,mild,0.058088724,CityLimits,Tier 3,Medium,1209.5726
NJD98,16.6,Area010,1996,114.3332,Antiseptics,mild,0.051460297,MidTownResidential,Tier 3,Unknown,318.0664
KZY10,17.8,Area035,2002,114.899,Cardiac,critical,0.081112874,DownTown,Tier 2,Small,3002.572
MQO56,,Area027,1983,48.0506,Statins,mild,0.084498575,CityLimits,Tier 3,Medium,909.9626
TWM83,19.55,Area018,2007,133.4046,Hreplacements,mild,0.088501241,Industrial,Tier 3,Medium,362.0092
IGC14,19.9,Area013,1985,111.4358,Stimulants,mild,0.164931742,DownTown,Tier 3,High,1218.8938
TKM11,7.765,Area045,2000,274.4884,Cardiac,mild,0.137758619,DownTown,Tier 2,Unknown,3557.8492
VLR10,10.235,Area045,2000,62.9298,OralContraceptives,mild,0.05326424,DownTown,Tier 2,Unknown,921.947
WJO14,11.8,Area018,2007,58.5376,Antipyretics,critical,0.061403392,Industrial,Tier 3,Medium,640.3136
QWO29,14.65,Area046,1995,229.2166,Antacids,mild,0.0610270429999999,DownTown,Tier 1,Small,5773.6316
PBV95,16.65,Area018,2007,200.0504,Antibiotics,critical,0.1266784219999999,Industrial,Tier 3,Medium,2605.7552
QRC79,15.9,Area010,1996,117.1254,Antibiotics,critical,0.084904258,MidTownResidential,Tier 3,Unknown,221.5254
VVP12,6.89,Area045,2000,73.2168,Hreplacements,critical,0.06971761,DownTown,Tier 2,Unknown,1519.1696
JPE14,,Area019,1983,195.4898,OralContraceptives,mild,0.023615026,MidTownResidential,Tier 1,Small,487.1796
UQI78,16.9,Area035,2002,177.4132,Hreplacements,critical,0.05875559,DownTown,Tier 2,Small,2987.9244
YNH71,17.0,Area013,1985,259.9724,Mstablizers,mild,0.086605395,DownTown,Tier 3,High,6656.4824
YEY91,18.05,Area049,1997,165.563,Hreplacements,mild,0.118018817,DownTown,Tier 1,Medium,1834.093
DGX15,10.9,Area018,2007,268.362,Hreplacements,mild,0.064677051,Industrial,Tier 3,Medium,2969.282
EEL14,19.05,Area049,1997,249.6196,Tranquilizers,mild,0.110862839,DownTown,Tier 1,Medium,3728.294
EGU28,11.1,Area010,1996,204.6478,MuscleRelaxants,mild,0.164420934,MidTownResidential,Tier 3,Unknown,500.4956
AUN97,9.72,Area035,2002,239.3352,Cardiac,critical,0.013,DownTown,Tier 2,Small,5609.8448
RXG14,,Area019,1983,126.2492,Antibiotics,critical,0.12473569,MidTownResidential,Tier 1,Small,228.8492
NRV87,21.0,Area045,2000,264.4014,Cardiac,critical,0.17402755,DownTown,Tier 2,Unknown,4958.0266
SSS10,8.165,Area018,2007,139.2652,Analgesics,mild,0.02705025,Industrial,Tier 3,Medium,1792.1476
OQH15,16.5,Area045,2000,226.8824,Cardiac,mild,0.0342505279999999,DownTown,Tier 2,Unknown,5354.1776
KGF12,13.65,Area035,2002,209.3426,Antimalarial,critical,0.0467544779999999,DownTown,Tier 2,Small,3474.6242
SQX14,7.185,Area046,1995,64.4982,Cardiac,critical,0.105771309,DownTown,Tier 1,Small,1112.3658
ULT11,16.9,Area046,1995,228.8798,Hreplacements,mild,0.1007196919999999,DownTown,Tier 1,Small,4520.596
IKW10,14.3,Area046,1995,267.0014,Antiseptics,mild,0.054824524,DownTown,Tier 1,Small,2918.0154
QBL45,,Area027,1983,167.863,OralContraceptives,mild,0.076462048,CityLimits,Tier 3,Medium,1834.093
RQS74,10.6,Area045,2000,194.5292,OralContraceptives,mild,0.0799187309999999,DownTown,Tier 2,Unknown,1754.8628
QMU12,14.15,Area013,1985,56.206,OralContraceptives,mild,0.181312678,DownTown,Tier 3,High,998.514
IDG55,,Area027,1983,99.8514,Antiseptics,mild,0.054091215,CityLimits,Tier 3,Medium,3477.9532
ZRC14,7.33,Area046,1995,188.2028,Antipyretics,mild,0.0357036929999999,DownTown,Tier 1,Small,4894.7756
LFR40,16.3,Area045,2000,150.7838,Tranquilizers,mild,0.05799948,DownTown,Tier 2,Unknown,1798.8056
SIJ28,12.45,Area017,2005,160.2708,Antipyretics,critical,0.021326735,DownTown,Tier 2,Unknown,2069.1204
FOG11,8.185,Area017,2005,121.7228,Cardiac,critical,0.1538005,DownTown,Tier 2,Unknown,3097.1156
IEW96,21.4,Area010,1996,71.6536,Tranquilizers,mild,0.013,MidTownResidential,Tier 3,Unknown,296.7608
XNT10,20.15,Area018,2007,131.344,Antipyretics,critical,0.08123032,Industrial,Tier 3,Medium,1670.9720000000002
CCH12,15.45,Area013,1985,134.3046,Antifungal,mild,0.050877202,DownTown,Tier 3,High,1731.5598
TAA14,,Area019,1983,238.4694,Hreplacements,mild,0.221162156,MidTownResidential,Tier 1,Small,341.3694
EFJ10,16.4,Area045,2000,270.5304,Hreplacements,critical,0.080212845,DownTown,Tier 2,Unknown,5021.2776
YAA14,,Area019,1983,120.957,Hreplacements,mild,0.05990397,MidTownResidential,Tier 1,Small,772.1419999999999
FOK66,7.18,Area018,2007,164.4998,Statins,mild,0.016606726,Industrial,Tier 3,Medium,1497.1982
XHP14,,Area027,1983,56.0428,Hreplacements,mild,0.013,CityLimits,Tier 3,Medium,728.1992
CNH11,14.15,Area046,1995,165.863,Hreplacements,mild,0.150227848,DownTown,Tier 1,Small,4337.501
GWI12,10.01,Area035,2002,193.6924,Cardiac,critical,0.085141818,DownTown,Tier 2,Small,2889.386
BKL99,12.9,Area018,2007,187.3686,Cardiac,mild,0.030817285,Industrial,Tier 3,Medium,1535.1488
GDN13,9.655,Area046,1995,104.4462,Mstablizers,mild,0.0269290589999999,DownTown,Tier 1,Small,2334.1088
JUL12,20.65,Area049,1997,124.2518,Hreplacements,critical,0.089878416,DownTown,Tier 1,Medium,1251.518
IVE63,17.55,Area049,1997,136.5046,Antibiotics,mild,0.070485328,DownTown,Tier 1,Medium,1980.569
UHF16,,Area019,1983,207.1426,Antimalarial,mild,0.013,MidTownResidential,Tier 1,Small,706.2278
GGP12,13.65,Area017,2005,46.0216,Tranquilizers,mild,0.054973712,DownTown,Tier 2,Unknown,632.3240000000001
NZA81,,Area027,1983,60.8008,Hreplacements,mild,0.043657949,CityLimits,Tier 3,Medium,1125.016
LNA17,17.65,Area049,1997,62.4324,Antibiotics,mild,0.033579897,DownTown,Tier 1,Medium,1047.7832
VNP14,21.15,Area045,2000,231.1772,Antibiotics,mild,0.18935245,DownTown,Tier 2,Unknown,4338.1668
OIX75,,Area019,1983,100.2804,Mstablizers,mild,0.126720344,MidTownResidential,Tier 1,Small,756.1628
JZK98,16.3,Area013,1985,195.4266,Cardiac,critical,0.174301097,DownTown,Tier 3,High,2326.1192
FWW89,19.0,Area013,1985,92.9276,Antibiotics,critical,0.053897932,DownTown,Tier 3,High,844.0484
MUM12,14.65,Area035,2002,159.6708,Hreplacements,mild,0.104189915,DownTown,Tier 2,Small,4627.124
KNX65,7.085,Area018,2007,97.3856,Antibiotics,critical,0.067066567,Industrial,Tier 3,Medium,1519.1696
NQY36,8.165,Area046,1995,224.3218,Hreplacements,mild,0.069830682,DownTown,Tier 1,Small,5669.7668
RIM99,8.405,Area010,1996,71.3562,Antiseptics,mild,0.088000682,MidTownResidential,Tier 3,Unknown,409.281
DZQ18,,Area019,1983,55.5718,OralContraceptives,critical,0.183382726,MidTownResidential,Tier 1,Small,160.2718
SRS13,13.8,Area049,1997,114.199,Antibiotics,mild,0.044097948,DownTown,Tier 1,Medium,2073.781
LFG35,,Area019,1983,59.2034,Mstablizers,mild,0.078652494,MidTownResidential,Tier 1,Small,161.6034
MJB10,12.45,Area049,1997,75.3142,MuscleRelaxants,mild,0.013,DownTown,Tier 1,Medium,1233.5414
SMU22,,Area019,1983,206.8084,Antiseptics,mild,0.058002624,MidTownResidential,Tier 1,Small,311.4084
IDG55,20.9,Area045,2000,99.5514,Antiseptics,mild,0.054374909,DownTown,Tier 2,Unknown,1529.8224
CSI11,10.14,Area018,2007,120.2228,OralContraceptives,critical,0.089873991,Industrial,Tier 3,Medium,1660.3192
OFD56,,Area027,1983,141.2968,Antibiotics,critical,0.072438787,CityLimits,Tier 3,Medium,4941.3816
JMH12,8.4,Area045,2000,182.008,Antibiotics,mild,0.123234793,DownTown,Tier 2,Unknown,3228.9440000000004
NCN78,18.8,Area017,2005,269.5304,OralContraceptives,mild,0.026714183,DownTown,Tier 2,Unknown,2954.6344
YSQ17,7.08,Area046,1995,272.5568,Hreplacements,critical,0.087149074,DownTown,Tier 1,Small,5386.136
FWA65,18.0,Area018,2007,110.3384,Mstablizers,critical,0.074122656,Industrial,Tier 3,Medium,2576.46
VUG26,,Area019,1983,208.311,Mstablizers,critical,0.218484395,MidTownResidential,Tier 1,Small,505.822
EUI92,12.195,Area049,1997,132.173,Antipyretics,critical,0.022636821,DownTown,Tier 1,Medium,2576.46
EQV63,18.3,Area013,1985,135.373,Tranquilizers,mild,0.065165855,DownTown,Tier 3,High,1221.557
HSB92,6.915,Area046,1995,132.273,Tranquilizers,mild,0.013,DownTown,Tier 1,Small,2576.46
EPQ18,16.9,Area018,2007,72.7194,Antipyretics,critical,0.013,Industrial,Tier 3,Medium,917.9522
VIC83,7.335,Area045,2000,163.4998,Hreplacements,mild,0.154542481,DownTown,Tier 2,Unknown,1650.9979999999998
VKX48,14.95,Area049,1997,160.805,Antibiotics,mild,0.06229502,DownTown,Tier 1,Medium,2809.49
AZB11,6.74,Area018,2007,249.4538,Antipyretics,mild,0.038583714,Industrial,Tier 3,Medium,593.7076
SGZ11,8.955,Area017,2005,126.0492,Cardiac,mild,0.0451255609999999,DownTown,Tier 2,Unknown,2661.6824
XZA11,18.15,Area010,1996,204.4478,OralContraceptives,critical,0.280565911,MidTownResidential,Tier 3,Unknown,1275.4868
IYX45,19.0,Area046,1995,58.6034,Antibiotics,critical,0.029596645,DownTown,Tier 1,Small,890.6544
YEC92,20.65,Area013,1985,130.0098,Antibiotics,critical,0.034439694,DownTown,Tier 3,High,1438.6078
YCY11,21.8,Area035,2002,116.3596,Mstablizers,mild,0.132339241,DownTown,Tier 2,Small,1083.7364
OZD18,6.56,Area017,2005,172.9868,Mstablizers,critical,0.055008667,DownTown,Tier 2,Unknown,3880.0964
IDJ12,10.3,Area045,2000,224.4534,OralContraceptives,mild,0.095177842,DownTown,Tier 2,Unknown,1833.4272
DUJ62,16.8,Area013,1985,59.3692,OralContraceptives,critical,0.098763562,DownTown,Tier 3,High,408.6152
BNU14,8.85,Area049,1997,134.6072,Antibiotics,critical,0.043992735,DownTown,Tier 1,Medium,2808.1584
FIC56,13.9,Area035,2002,197.2556,Antiseptics,mild,0.020455054,DownTown,Tier 2,Small,4055.8676
PNT79,14.15,Area017,2005,53.2428,Hreplacements,mild,0.13541394,DownTown,Tier 2,Unknown,816.0848
VCI10,14.3,Area045,2000,71.4194,Antiseptics,mild,0.096009876,DownTown,Tier 2,Unknown,2465.9372
TMB68,,Area027,1983,55.5744,Antipyretics,mild,0.132371835,CityLimits,Tier 3,Medium,1018.488
PBV95,16.65,Area049,1997,203.3504,Antibiotics,critical,0.013,DownTown,Tier 1,Medium,2605.7552
RNM14,8.445,Area018,2007,170.9578,OralContraceptives,mild,0.03085932,Industrial,Tier 3,Medium,2359.4092
YFI46,13.1,Area017,2005,46.0558,Hreplacements,critical,0.0901544169999999,DownTown,Tier 2,Unknown,690.2486
XDV33,8.875,Area046,1995,205.5768,Antipyretics,mild,0.068390121,DownTown,Tier 1,Small,5828.2272
UFA10,,Area027,1983,170.4578,Antibiotics,mild,0.043952737,CityLimits,Tier 3,Medium,3161.6982
IEA75,17.3,Area046,1995,153.5154,Antipyretics,mild,0.1029712919999999,DownTown,Tier 1,Small,1814.7848
VLA15,18.65,Area013,1985,104.0804,OralContraceptives,critical,0.054439718,DownTown,Tier 3,High,2961.2924
CYJ45,20.9,Area018,2007,160.6024,Tranquilizers,mild,0.013,Industrial,Tier 3,Medium,2693.6408
SKK32,13.4,Area018,2007,188.866,Statins,mild,0.029895293,Industrial,Tier 3,Medium,1011.83
VUP73,10.6,Area035,2002,117.0964,Hreplacements,mild,0.187317307,DownTown,Tier 2,Small,954.5712
HCI51,16.4,Area046,1995,51.9796,Antibiotics,critical,0.118666833,DownTown,Tier 1,Small,608.3552
BNA31,,Area027,1983,104.9436,Tranquilizers,mild,0.093111611,CityLimits,Tier 3,Medium,4178.3748
AKE16,,Area027,1983,207.0794,Antacids,mild,0.1000450859999999,CityLimits,Tier 3,Medium,6355.5408
FEG97,18.9,Area049,1997,99.6856,Antipyretics,mild,0.1103677219999999,DownTown,Tier 1,Medium,991.856
OGC10,8.9,Area049,1997,182.6448,Antifungal,critical,0.155632186,DownTown,Tier 1,Medium,4544.5648
TNE98,,Area027,1983,225.8218,Cardiac,critical,0.097354713,CityLimits,Tier 3,Medium,5028.6014
HKA14,14.95,Area018,2007,109.77,Cardiac,critical,0.044573246,Industrial,Tier 3,Medium,412.61
JSI16,7.515,Area017,2005,236.1062,Mstablizers,critical,0.062902382,DownTown,Tier 2,Unknown,3272.8868
IKQ41,,Area027,1983,195.6608,Hreplacements,critical,0.023864186,CityLimits,Tier 3,Medium,5442.0632
HHZ13,9.36,Area045,2000,242.3326,Stimulants,mild,0.034420031,DownTown,Tier 2,Unknown,3116.4238
FTE97,21.9,Area013,1985,187.3344,Hreplacements,critical,0.058982389,DownTown,Tier 3,High,648.3032
ZAM11,19.65,Area045,2000,97.4882,Antibiotics,critical,0.1074880709999999,DownTown,Tier 2,Unknown,628.3292
YQV21,18.55,Area049,1997,263.7724,Antiseptics,mild,0.126694957,DownTown,Tier 1,Medium,6153.1376
ECE94,13.45,Area017,2005,256.646,OralContraceptives,mild,0.144921819,DownTown,Tier 2,Unknown,852.038
NJD55,12.695,Area010,1996,160.4708,Tranquilizers,mild,0.04916416,MidTownResidential,Tier 3,Unknown,413.9416
PMC25,9.085,Area045,2000,114.1964,Antibiotics,critical,0.051210084,DownTown,Tier 2,Unknown,1059.7676
ANL15,6.41,Area035,2002,174.12099999999998,Antiseptics,mild,0.047868095,DownTown,Tier 2,Small,2233.573
XJA26,9.495,Area046,1995,104.1462,Mstablizers,mild,0.0444034409999999,DownTown,Tier 1,Small,760.8234
GMU28,22.15,Area049,1997,113.5306,Antibiotics,mild,0.034362955,DownTown,Tier 1,Medium,2517.2038
JQW88,18.65,Area017,2005,112.3016,Mstablizers,mild,0.069235142,DownTown,Tier 2,Unknown,1732.2256
UET42,12.195,Area046,1995,143.9284,Antibiotics,mild,0.048747522,DownTown,Tier 1,Small,1694.9408
ELK66,20.5,Area049,1997,163.8314,Cardiac,critical,0.098082648,DownTown,Tier 1,Medium,2284.8396
HWG64,9.165,Area049,1997,175.6526,Stimulants,mild,0.074154604,DownTown,Tier 1,Medium,1264.1682
WXP11,13.9,Area045,2000,63.5982,Antiviral,mild,0.069191301,DownTown,Tier 2,Unknown,849.3748
AEF11,,Area027,1983,42.2558,OralContraceptives,mild,0.052631495,CityLimits,Tier 3,Medium,1097.7182
HOK90,19.15,Area018,2007,134.1388,Antibiotics,critical,0.05979836,Industrial,Tier 3,Medium,979.8716
RHS94,,Area027,1983,154.0154,Hreplacements,critical,0.0264311089999999,CityLimits,Tier 3,Medium,4934.7236
YZF96,10.995,Area046,1995,170.5604,Tranquilizers,mild,0.126939434,DownTown,Tier 1,Small,2014.5248
JZK98,16.3,Area035,2002,196.1266,Cardiac,critical,0.174404914,DownTown,Tier 2,Small,1957.266
VFV14,11.95,Area046,1995,242.6668,Hreplacements,critical,0.098135953,DownTown,Tier 1,Small,3798.8688
HQQ45,9.9,Area017,2005,153.9154,Tranquilizers,mild,0.045806066,DownTown,Tier 2,Unknown,2240.231
VHM53,21.5,Area045,2000,101.7462,Antiseptics,mild,0.0873900069999999,DownTown,Tier 2,Unknown,2056.4702
IBE74,16.0,Area010,1996,59.7034,Antibiotics,mild,0.134012632,MidTownResidential,Tier 3,Unknown,307.4136
LYV84,7.355,Area018,2007,169.99200000000002,Antibiotics,mild,0.038512207,Industrial,Tier 3,Medium,5705.72
VPF21,,Area027,1983,203.1846,Statins,mild,0.05657366,CityLimits,Tier 3,Medium,2406.0152
FFG32,22.0,Area035,2002,226.2876,Antipyretics,critical,0.0604823909999999,DownTown,Tier 2,Small,3543.2016
ADO13,16.8,Area035,2002,275.8568,Mstablizers,critical,0.0887367459999999,DownTown,Tier 2,Small,4595.1656
TTV54,22.05,Area046,1995,189.1318,OralContraceptives,critical,0.096606565,DownTown,Tier 1,Small,3721.636
CBZ43,13.45,Area017,2005,133.8046,Cardiac,critical,0.055552418,DownTown,Tier 2,Unknown,1856.0644
NQY36,8.165,Area010,1996,222.6218,Hreplacements,mild,0.10812291,MidTownResidential,Tier 3,Unknown,540.4436
DJA22,13.1,Area013,1985,136.2704,Hreplacements,critical,0.10657779,DownTown,Tier 3,High,1990.556
LSZ55,15.1,Area017,2005,86.5012,Antibiotics,critical,0.07757046,DownTown,Tier 2,Unknown,1782.8264
YST51,,Area027,1983,67.8562,Hreplacements,critical,0.070835325,CityLimits,Tier 3,Medium,2661.0166
CPQ12,19.55,Area018,2007,268.7962,Hreplacements,mild,0.091041216,Industrial,Tier 3,Medium,2961.9582
ZYE13,11.995,Area010,1996,167.1972,Hreplacements,critical,0.158253944,MidTownResidential,Tier 3,Unknown,580.3916
PAN12,18.9,Area049,1997,174.0552,Hreplacements,mild,0.0230555029999999,DownTown,Tier 1,Medium,1900.0072
JES11,14.4,Area018,2007,201.653,MuscleRelaxants,mild,0.025148836,Industrial,Tier 3,Medium,1441.271
TNC52,,Area027,1983,200.2214,Antibiotics,critical,0.078316099,CityLimits,Tier 3,Medium,5200.3778
KBP10,,Area027,1983,168.4946,Antibiotics,critical,0.056443753,CityLimits,Tier 3,Medium,7055.9624
HMI11,8.065,Area017,2005,115.6306,OralContraceptives,critical,0.100753682,DownTown,Tier 2,Unknown,2203.612
IZD85,13.1,Area045,2000,112.8674,Antimalarial,critical,0.038978802,DownTown,Tier 2,Unknown,1742.8784
ZDE75,22.0,Area010,1996,160.0366,Antiseptics,mild,0.078689432,MidTownResidential,Tier 3,Unknown,264.1366
NCG56,21.9,Area049,1997,198.0556,Antibiotics,critical,0.061010812,DownTown,Tier 1,Medium,3117.0896
KNX65,7.085,Area013,1985,96.2856,Antibiotics,critical,0.066802405,DownTown,Tier 3,High,1607.0552
NPS46,10.01,Area045,2000,53.8744,Antipyretics,critical,0.059079575,DownTown,Tier 2,Unknown,520.4696
ZVH10,14.95,Area035,2002,125.0834,Antibiotics,critical,0.0260356089999999,DownTown,Tier 2,Small,3568.502
BAE68,5.89,Area046,1995,124.886,Analgesics,mild,0.083780558,DownTown,Tier 1,Small,1358.046
DCB19,14.65,Area049,1997,238.9352,Antipyretics,mild,0.1156708819999999,DownTown,Tier 1,Medium,3548.528
NCI72,9.125,Area046,1995,265.7698,Antiseptics,mild,0.1990678619999999,DownTown,Tier 1,Small,5186.396
ZJB56,10.085,Area010,1996,133.3414,Antibiotics,mild,0.013,MidTownResidential,Tier 3,Unknown,234.8414
CYS10,13.8,Area045,2000,209.2742,Antacids,mild,0.033739698,DownTown,Tier 2,Unknown,1108.371
ZLP33,,Area027,1983,202.8162,Tranquilizers,mild,0.043347404,CityLimits,Tier 3,Medium,3191.6592
TAS13,20.15,Area046,1995,68.7562,Antimalarial,mild,0.049037952,DownTown,Tier 1,Small,824.0744
LJD10,21.3,Area010,1996,53.4086,Mstablizers,mild,0.070527544,MidTownResidential,Tier 3,Unknown,202.2172
TVN24,18.15,Area045,2000,101.0488,Hreplacements,mild,0.049463975,DownTown,Tier 2,Unknown,656.2928
ALR12,,Area027,1983,198.4872,Statins,mild,0.013,CityLimits,Tier 3,Medium,3327.4824
